状态,代码,名称,科技归属,科技证据,日线买信号,日线日期,日线价格,周线买信号,周线日期,周线价格,最高单信号分,综合分
近1月仅周线,SZ.300758,七彩化学,半导体产业链,半导体产业链 / 半导体设备 / 光刻机(胶),,,,MACD绿柱缩小_零下,2026-05-22,14.675,30,58.3
近1月仅周线,SH.688306,均普智能,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 人形机器人 / 机器人概念 / 机器视觉,,,,MACD绿柱缩小_零下,2026-05-08,10.09,30,57.9
近1月仅周线,SZ.001379,腾达科技,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 新型工业化,,,,MACD绿柱缩小_零下,2026-05-22,21.59,30,57.3
近1月仅周线,SH.600340,华夏幸福,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 通用航空,,,,MACD绿柱缩小_零下,2026-05-29,1.28,30,56.4
近1月仅周线,SZ.300680,隆盛科技,机器人/自动化产业链 / 军工装备产业链:商业航天/卫星互联网,机器人/自动化产业链 / 自动化/机器人 / 减速器；军工装备产业链 / 商业航天/卫星互联网 / 北斗导航,,,,MACD绿柱缩小_零下,2026-05-22,43.7,30,56.4
近1月仅周线,SH.603081,大丰实业,消费电子/华为链 / 机器人/自动化产业链,消费电子/华为链 / 消费电子/华为链 / 裸眼3D / 虚拟现实；机器人/自动化产业链 / 自动化/机器人 / 人形机器人,,,,MACD绿柱缩小_零下,2026-05-15,12.89,30,56.3
近1月仅周线,SH.603160,汇顶科技,半导体产业链 / 消费电子/华为链 / AI算力/数据中心产业链,半导体产业链 / 芯片设计 / 模拟芯片设计 / 汽车芯片；消费电子/华为链 / 消费电子/华为链 / 消费电子概念 / AI眼镜 / 荣耀概念 / 无线耳机；AI算力/数据中心产业链 / AI服务器/数据中心 / 生物识别,,,,MACD绿柱缩小_零下,2026-05-22,64.6,30,55.9
近1月仅周线,SZ.002829,星网宇达,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航天装备Ⅲ / 航天装备Ⅱ / 卫星互联网,,,,MACD绿柱缩小_零下,2026-05-29,24.85,30,55.9
近1月仅周线,SZ.301048,金鹰重工,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工程机械概念,,,,MACD绿柱缩小_零下,2026-05-15,10.86,30,55.8
近1月仅周线,SH.601021,春秋航空,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 通用航空,,,,MACD绿柱缩小_零下,2026-05-29,49,30,54.4
近1月仅周线,SZ.300269,联建光电,消费电子/华为链 / AI算力/数据中心产业链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / LED / 光学光电子 / 显示技术；AI算力/数据中心产业链 / AI应用/智能体 / 元宇宙概念,,,,MACD绿柱扩大_零上,2026-05-29,5.24,31.5,53.9
近1月仅周线,SH.688083,中望软件,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件；AI算力/数据中心产业链 / 国产算力/华为生态 / 信创 / 国产软件,,,,MACD绿柱缩小_零下,2026-05-15,57.03,30,53.4
近1月仅周线,SZ.000532,华金资本,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 被动元件概念,,,,一买,2026-05-22,11.79,28,53
近1月仅周线,SZ.002547,春兴精工,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 3D玻璃,,,,MACD绿柱缩小_零下,2026-05-22,3.35,30,52.3
近1月仅周线,SH.688009,中国通号,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 低空经济 / 北斗导航,,,,MACD绿柱扩大_零上,2026-05-15,4.95,29.75,52
近1月仅周线,SZ.300306,远方信息,AI算力/数据中心产业链 / 消费电子/华为链 / 机器人/自动化产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / 电子身份证 / 生物识别；消费电子/华为链 / 消费电子/华为链 / OLED / LED概念；机器人/自动化产业链 / 自动化/机器人 / 仪器仪表,,,,MACD绿柱缩小_零下,2026-05-22,12.24,30,51.3
近1月仅周线,SZ.001255,博菲电气,半导体产业链,半导体产业链 / 第三代半导体 / IGBT概念,,,,MACD绿柱扩大_零上,2026-05-29,31.29,29.75,50.9
近1月仅周线,SZ.300074,华平股份,AI算力/数据中心产业链 / 消费电子/华为链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 智慧政务 / 安防概念；消费电子/华为链 / 消费电子/华为链 / 增强现实,,,,MACD绿柱缩小_零下,2026-05-29,4.09,30,50.9
近1月仅周线,SH.600715,文投控股,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 虚拟现实,,,,MACD绿柱缩小_零下,2026-05-15,2,30,50.7
近1月仅周线,SZ.301558,三态股份,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / 多模态AI / AIGC概念,,,,MACD绿柱缩小_零下,2026-05-15,8.06,30,50.7
近1月仅周线,SH.688500,慧辰股份,AI算力/数据中心产业链 / 消费电子/华为链,AI算力/数据中心产业链 / AI应用/智能体 / AI应用 / AI语料 / 数据要素 / 虚拟数字人；AI算力/数据中心产业链 / AI服务器/数据中心 / DeepSeek概念 / 算力概念 / AIGC概念 / 数据中心；AI算力/数据中心产业链 / 算力租赁/智算云服务 / 阿里概念,,,,MACD绿柱缩小_零下,2026-05-15,58.82,30,50.3
近1月仅周线,SZ.300678,中科信息,AI算力/数据中心产业链 / 机器人/自动化产业链 / 通信网络/5G产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数字经济 / 智慧政务 / 区块链；AI算力/数据中心产业链 / AI服务器/数据中心 / 边缘计算；机器人/自动化产业链 / 自动化/机器人 / 机器视觉,,,,MACD绿柱缩小_零下,2026-05-15,28.56,30,50.2
近1月仅周线,SH.688011,新光光电,军工装备产业链:航空航天/船舶 / AI算力/数据中心产业链,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 军民融合；AI算力/数据中心产业链 / AI应用/智能体 / 安防概念,,,,MACD绿柱扩大_零上,2026-05-29,57.8,29.75,50
近1月仅周线,SZ.002801,微光股份,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 电机Ⅲ / 电机Ⅱ,,,,MACD绿柱缩小_零下,2026-05-29,31.35,30,49.9
近1月仅周线,SZ.002255,海陆重工,半导体产业链,半导体产业链 / 第三代半导体 / 第三代半导体 / 氮化镓,,,,MACD绿柱扩大_零上,2026-05-29,9.75,22.75,49.5
近1月仅周线,SZ.000561,烽火电子,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ / 空间站概念 / 北斗导航,,,,MACD绿柱缩小_零下,2026-05-22,8.95,30,49.2
近1月仅周线,SH.601880,辽港股份,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 区块链,,,,MACD绿柱扩大_零上,2026-05-29,1.61,28,48.9
近1月仅周线,SZ.000997,新 大 陆,AI算力/数据中心产业链 / 通信网络/5G产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数字货币；AI算力/数据中心产业链 / AI服务器/数据中心 / 电子身份证；通信网络/5G产业链 / 通信设备/网络建设 / ETC,,,,MACD绿柱缩小_零下,2026-05-15,22.45,27.9,48.4
近1月仅周线,SH.600611,大众交通,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / 数据中心 / 百度概念,,,,一买,2026-05-22,4.32,28,48
近1月仅周线,SH.603859,能科科技,AI算力/数据中心产业链 / 军工装备产业链:商业航天/卫星互联网 / 机器人/自动化产业链,AI算力/数据中心产业链 / AI应用/智能体 / AI应用 / 数字经济 / 数字孪生 / 工业互联；AI算力/数据中心产业链 / 国产算力/华为生态 / 信创 / 国产软件；军工装备产业链 / 商业航天/卫星互联网 / 商业航天,,,,MACD绿柱缩小_零下,2026-05-15,41.2,30,47.4
近1月仅周线,SZ.000581,威孚高科,半导体产业链 / 通信网络/5G产业链,半导体产业链 / 芯片设计 / 汽车芯片；半导体产业链 / 第三代半导体 / IGBT概念；通信网络/5G产业链 / 通信设备/网络建设 / 毫米波概念,,,,MACD绿柱扩大_零上,2026-05-08,19.99,31.5,46.9
近1月仅周线,SZ.300217,东方电热,光模块/CPO产业链 / 消费电子/华为链 / 机器人/自动化产业链,光模块/CPO产业链 / 光模块/CPO / 光纤概念 / 光通信模块；消费电子/华为链 / 消费电子/华为链 / 3D玻璃；机器人/自动化产业链 / 自动化/机器人 / 传感器,,,,MACD绿柱扩大_零上,2026-05-08,5.32,28,46.6
近1月仅周线,SH.688033,天宜新材,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 低空经济 / 商业航天,,,,MACD绿柱扩大_零上 / 缺口买:普通,2026-05-15,8.58,31.5,45.9
近1月仅周线,SZ.000016,深康佳Ａ,消费电子/华为链 / 半导体产业链 / PCB/CCL/服务器材料产业链,消费电子/华为链 / 消费电子/华为链 / MicroLED / MiniLED；半导体产业链 / 第三代半导体 / 第三代半导体 / 氮化镓；PCB/CCL/服务器材料产业链 / PCB/CCL / PCB,,,,MACD绿柱缩小_零下,2026-05-15,3.19,30,45.4
近1月仅周线,SZ.003021,兆威机电,机器人/自动化产业链 / 消费电子/华为链,机器人/自动化产业链 / 自动化/机器人 / 电机Ⅲ / 电机Ⅱ / 减速器；消费电子/华为链 / 消费电子/华为链 / 荣耀概念 / 混合现实,,,,MACD绿柱缩小_零下,2026-05-22,111.68,30,45.2
近1月仅周线,SZ.002741,光华科技,半导体产业链 / PCB/CCL/服务器材料产业链,半导体产业链 / 材料/光刻胶 / 电子化学品Ⅲ / 电子化学品Ⅱ；PCB/CCL/服务器材料产业链 / PCB/CCL / PCB,,,,缺口买:持续,2026-05-29,28.86,14,45.1
近1月仅周线,SH.688439,振华风光,军工装备产业链:航空航天/船舶 / 军工装备产业链:商业航天/卫星互联网 / 机器人/自动化产业链,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 无人机；军工装备产业链 / 商业航天/卫星互联网 / 商业航天 / 卫星互联网；机器人/自动化产业链 / 自动化/机器人 / 人形机器人,,,,MACD绿柱缩小_零下,2026-05-29,50.78,30,44.8
近1月仅周线,SH.688550,瑞联新材,半导体产业链 / 消费电子/华为链,半导体产业链 / 材料/光刻胶 / 电子化学品Ⅲ / 电子化学品Ⅱ；消费电子/华为链 / 消费电子/华为链 / OLED；半导体产业链 / 半导体设备 / 光刻机(胶),,,,MACD绿柱缩小_零下,2026-05-15,46.29,25.2,44.8
近1月仅周线,SH.688093,世华科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / OLED / 苹果概念,,,,MACD绿柱缩小_零下,2026-05-29,31.45,30,44.5
近1月仅周线,SH.600282,南钢股份,AI算力/数据中心产业链 / 机器人/自动化产业链,AI算力/数据中心产业链 / AI应用/智能体 / 工业互联；机器人/自动化产业链 / 自动化/机器人 / 工程机械概念,,,,MACD绿柱扩大_零上,2026-05-29,4.92,26.25,44.1
近1月仅周线,SZ.002387,维信诺,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / 光学光电子 / 显示技术 / 荣耀概念,,,,MACD绿柱缩小_零下,2026-05-15,7.99,30,43.7
近1月仅周线,SH.600420,国药现代,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / DeepSeek概念,,,,一买,2026-05-29,8.93,28,43.5
近1月仅周线,SH.688567,孚能科技,军工装备产业链:航空航天/船舶 / 军工装备产业链:商业航天/卫星互联网 / 机器人/自动化产业链,军工装备产业链 / 航空航天/船舶 / 飞行汽车(eVTOL) / 无人机；军工装备产业链 / 商业航天/卫星互联网 / 低空经济；机器人/自动化产业链 / 自动化/机器人 / 人形机器人,,,,MACD绿柱缩小_零下,2026-05-15,13.33,30,41.2
近1月仅周线,SH.603391,力聚热能,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 工业互联；AI算力/数据中心产业链 / 算力租赁/智算云服务 / 阿里概念,,,,MACD绿柱扩大_零上,2026-05-08,65.42,35,40.9
近1月仅周线,SH.600308,华泰股份,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / AI语料 / 元宇宙概念,,,,MACD绿柱扩大_零上,2026-05-29,3.5,24.5,40.6
近1月仅周线,SZ.300659,中孚信息,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数据确权 / 数据安全；AI算力/数据中心产业链 / AI服务器/数据中心 / 网络安全,,,,MACD绿柱缩小_零下,2026-05-22,12.26,30,40.6
近1月仅周线,SZ.300484,蓝海华腾,半导体产业链,半导体产业链 / 第三代半导体 / 碳化硅,,,,MACD绿柱缩小_零下,2026-05-15,17.8,30,40.5
近1月仅周线,SH.600446,金证股份,AI算力/数据中心产业链 / 机器人/自动化产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数字经济 / 数据安全 / 数字货币 / 区块链；AI算力/数据中心产业链 / AI服务器/数据中心 / ChatGPT概念 / 网络安全；AI算力/数据中心产业链 / 国产算力/华为生态 / 信创 / 国产软件,,,,MACD绿柱缩小_零下,2026-05-08,13.77,30,40.3
近1月仅周线,SH.688297,中无人机,军工装备产业链:商业航天/卫星互联网 / 军工装备产业链:航空航天/船舶 / AI算力/数据中心产业链,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ / 低空经济 / 航天航空；军工装备产业链 / 航空航天/船舶 / 国防军工 / 无人机 / 军工；AI算力/数据中心产业链 / AI应用/智能体 / 人工智能,,,,MACD绿柱扩大_零上,2026-05-15,44.711,28,39.9
近1月仅周线,SZ.301325,曼恩斯特,半导体产业链,半导体产业链 / 封测 / 先进封装,,,,MACD绿柱缩小_零下,2026-05-22,46.86,30,39.8
近1月仅周线,SZ.000157,中联重科,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工程机械 / 工程机械 / 工程机械整机 / 工程机械概念,,,,MACD绿柱扩大_零上,2026-05-29,7.21,31.5,39.7
近1月仅周线,SZ.300212,易华录,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数据确权 / 国资云概念 / 数字孪生 / 安防概念；AI算力/数据中心产业链 / AI服务器/数据中心 / 东数西算 / 边缘计算 / 百度概念,,,,MACD绿柱缩小_零下 / 缺口买:普通,2026-05-22,7.71,23.1,39.6
近1月仅周线,SZ.002625,光启技术,军工装备产业链:商业航天/卫星互联网 / 消费电子/华为链,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ / 航天航空；消费电子/华为链 / 消费电子/华为链 / 智能穿戴,,,,MACD绿柱缩小_零下,2026-05-29,40.21,30,38.9
近1月仅周线,SH.603119,浙江荣泰,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 人形机器人,,,,MACD绿柱缩小_零下,2026-05-15,72.76,30,37.4
近1月仅周线,SZ.002226,江南化工,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / ChatGPT概念,,,,MACD绿柱缩小_零下,2026-05-22,5.91,30,37.4
近1月仅周线,SZ.002777,久远银海,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / 生物识别 / 网络安全,,,,MACD绿柱缩小_零下,2026-05-22,15.86,30,37.4
近1月仅周线,SZ.301503,智迪科技,消费电子/华为链 / AI算力/数据中心产业链,消费电子/华为链 / 端侧AI/AI终端 / AIPC；AI算力/数据中心产业链 / AI服务器/数据中心 / 数据中心,,,,MACD绿柱缩小_零下,2026-05-22,35.39,30,36.6
近1月仅周线,SZ.300873,海晨股份,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / AI智能体,,,,MACD绿柱扩大_零上,2026-05-08,21.44,28,36.4
近1月仅周线,SH.688286,敏芯股份,半导体产业链 / 消费电子/华为链 / AI算力/数据中心产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体；半导体产业链 / 芯片设计 / 模拟芯片设计 / 国产芯片；消费电子/华为链 / 消费电子/华为链 / 消费电子概念 / AI眼镜 / 无线耳机,,,,MACD绿柱缩小_零下,2026-05-29,65.48,30,36.2
近1月仅周线,SZ.301275,汉朔科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / 算力租赁/智算云服务 / 云计算,,,,MACD绿柱缩小_零下,2026-05-22,46.561,26.7,36
近1月仅周线,SZ.000670,盈方微,半导体产业链,半导体产业链 / 存储芯片 / 存储芯片,,,,MACD绿柱扩大_零上,2026-05-08,8.06,29.75,35.9
近1月仅周线,SZ.002177,御银股份,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / 生物识别,,,,MACD绿柱扩大_零上,2026-05-08,7.76,29.75,35.4
