状态,代码,名称,科技归属,科技证据,日线买信号,日线日期,日线价格,周线买信号,周线日期,周线价格,最高单信号分,综合分
近1月仅周线,SH.600835,上海机电,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 减速器,,,,MACD绿柱缩小_零下,2026-05-22,26,30,8.1
近1月仅周线,SZ.000555,神州信息,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 财税数字化 / 虚拟数字人 / 数字货币,,,,MACD绿柱扩大_零上,2026-05-15,13.77,24.5,8
近1月仅周线,SH.600391,航发科技,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ / 航天航空,,,,MACD绿柱扩大_零上,2026-05-08,42.57,35,7.2
近1月仅周线,SH.603189,网达软件,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / Web3.0 / 虚拟数字人 / 元宇宙概念 / 智慧政务,,,,缺口买:普通,2026-05-15,13.62,2,6.7
近1月仅周线,SZ.301368,丰立智能,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 机器人执行器 / 减速器,,,,MACD绿柱缩小_零下,2026-05-22,55.04,30,4.9
近1月仅周线,SZ.002413,雷科防务,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 大飞机,,,,MACD绿柱扩大_零上,2026-05-29,10.47,29.75,4.2
近1月仅周线,SZ.300349,金卡智能,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表 / 传感器,,,,MACD绿柱扩大_零上,2026-05-08,13.95,28,4.2
近1月仅周线,SH.688563,航材股份,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ / 低空经济 / 商业航天 / 航天航空,,,,MACD绿柱扩大_零上,2026-05-29,51.96,31.5,2.9
近1月仅周线,SZ.300627,华测导航,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信终端及配件 / 通信 / 通信设备,,,,MACD绿柱扩大_零上,2026-05-08,33.16,28,2.8
近1月仅周线,SZ.301586,佳力奇,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ / 航天航空,,,,MACD绿柱缩小_零下,2026-05-22,42.31,30,2.4
近1月仅周线,SZ.300532,今天国际,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数字孪生 / 区块链,,,,MACD绿柱缩小_零下,2026-05-08,8.15,30,1.3
近1月仅周线,SZ.002063,远光软件,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 财税数字化,,,,MACD绿柱扩大_零上,2026-05-29,5.92,22.75,0.6
近1月仅周线,SZ.300775,三角防务,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ / 航天航空,,,,MACD绿柱扩大_零上,2026-05-29,24.54,29.75,0.5
近1月仅周线,SZ.000738,航发控制,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ / 通用航空 / 航天航空,,,,MACD绿柱扩大_零上,2026-05-29,19.14,24.5,-1.1
近1月仅周线,SH.688066,航天宏图,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 低空经济 / 商业航天 / 卫星互联网 / 北斗导航 / 航天航空,,,,MACD绿柱缩小_零下,2026-05-29,14.1,26.7,-1.9
近1月仅周线,SH.688695,中创股份,AI算力/数据中心产业链,AI算力/数据中心产业链 / 国产算力/华为生态 / 信创 / 国产软件,,,,MACD绿柱缩小_零下,2026-05-22,24.88,30,-2
近1月仅周线,SZ.300007,汉威科技,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表,,,,MACD绿柱缩小_零下,2026-05-22,50.81,30,-2
近1月仅周线,SZ.300275,梅安森,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 安防设备 / 数据安全,,,,MACD绿柱缩小_零下,2026-05-15,10.675,30,-2.3
近1月仅周线,SH.603700,宁水集团,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表,,,,MACD绿柱扩大_零上,2026-05-29,11.3,24.5,-4.6
近1月仅周线,SZ.301491,汉桑科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装,,,,MACD绿柱缩小_零下,2026-05-15,51.04,30,-5.5
近1月仅周线,SZ.300369,绿盟科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / MLOps概念 / 数据安全 / 智慧政务 / 安防概念,,,,MACD绿柱扩大_零上,2026-05-22,7.01,29.75,-5.8
近1月仅周线,SH.688259,创耀科技,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体,,,,MACD绿柱缩小_零下,2026-05-15,39.44,30,-5.9
近1月仅周线,SZ.300256,星星科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装 / 柔性屏(折叠屏) / 3D玻璃,,,,MACD绿柱缩小_零下,2026-05-29,3.11,24.3,-6.1
近1月仅周线,SH.603421,鼎信通讯,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信设备 / 通信网络设备及器件 / 物联网,,,,MACD绿柱扩大_零上,2026-05-29,7.23,28,-6.2
近1月仅周线,SZ.000045,深纺织Ａ,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / 光学光电子 / 显示技术,,,,MACD绿柱扩大_零上,2026-05-08,12.27,31.5,-6.6
近1月仅周线,SH.603528,多伦科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 大数据 / 智慧城市,,,,MACD绿柱缩小_零下,2026-05-29,7.04,23.7,-6.7
近1月仅周线,SZ.002017,东信和平,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信终端及配件 / 通信 / 通信设备,,,,MACD绿柱缩小_零下,2026-05-22,18.03,30,-8
近1月仅周线,SZ.002137,实益达,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / LED / 光学光电子 / 无线耳机 / LED概念,,,,MACD绿柱缩小_零下,2026-05-29,8.49,30,-8.5
近1月仅周线,SH.603109,神驰机电,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 发电机概念,,,,MACD绿柱缩小_零下,2026-05-22,21.12,28.8,-8.6
近1月仅周线,SH.603728,鸣志电器,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 电机Ⅲ / 电机Ⅱ / 人形机器人 / 机器人执行器 / 减速器,,,,MACD绿柱缩小_零下,2026-05-15,64.99,30,-8.8
近1月仅周线,SH.688586,江航装备,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ / 空间站概念 / 航天航空,,,,MACD绿柱扩大_零上,2026-05-08,14.3,28,-10.7
近1月仅周线,SH.688056,莱伯泰科,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表,,,,MACD绿柱扩大_零上,2026-05-29,31.99,22.75,-11.1
近1月仅周线,SZ.300354,东华测试,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表 / 传感器,,,,MACD绿柱缩小_零下,2026-05-22,37.82,30,-12.4
近1月仅周线,SZ.002097,山河智能,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工程机械 / 工程机械 / 工程机械整机 / 工程机械概念,,,,MACD绿柱缩小_零下,2026-05-15,9.7,30,-12.6
近1月仅周线,SH.688270,ST臻镭,半导体产业链,半导体产业链 / 芯片设计 / 模拟芯片设计 / 国产芯片,,,,MACD绿柱扩大_零上,2026-05-29,118.68,29.75,-14.1
近1月仅周线,SZ.002405,四维图新,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件,,,,MACD绿柱扩大_零上,2026-05-29,8.73,28,-14.2
近1月仅周线,SZ.300397,天和防务,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 军工电子Ⅲ / 军工电子Ⅱ / 军民融合 / 海工装备,,,,MACD绿柱缩小_零下,2026-05-15,13.56,30,-14.2
近1月仅周线,SZ.002955,鸿合科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / 光学光电子 / 鸿蒙概念,,,,MACD绿柱缩小_零下,2026-05-15,24.44,30,-14.5
近1月仅周线,SH.688118,普元信息,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / AI应用 / 数据安全 / 大数据,,,,MACD绿柱扩大_零上,2026-05-29,22.91,28,-15.6
近1月仅周线,SZ.002530,金财互联,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工程机械概念,,,,MACD绿柱缩小_零下,2026-05-22,8.45,30,-19.7
近1月仅周线,SZ.300081,ST恒信,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信服务 / 通信服务 / 通信应用增值服务 / 通信,,,,MACD绿柱缩小_零下,2026-05-29,3.98,30,-20.4
近1月仅周线,SH.688552,航天南湖,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 军工电子Ⅲ / 军工电子Ⅱ / 军工,,,,MACD绿柱扩大_零上,2026-05-29,31.3,24.5,-21.4
近1月仅周线,SZ.001380,华纬科技,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 新型工业化,,,,MACD绿柱缩小_零下,2026-05-22,19.98,30,-21.6
近1月仅周线,SH.603350,安乃达,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 电机Ⅲ / 电机Ⅱ / 传感器,,,,MACD绿柱缩小_零下,2026-05-15,36.25,30,-22
近1月仅周线,SH.688561,奇安信,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数据安全 / 数字货币 / 工业互联 / 人工智能 / 大数据,,,,MACD绿柱缩小_零下,2026-05-29,26.79,28.8,-23.5
近1月仅周线,SZ.002837,英维克,液冷/热管理产业链,液冷/热管理产业链 / 数据中心液冷/热管理,,,,MACD绿柱扩大_零上,2026-05-08,102.28,28,-24.3
近1月仅周线,SH.688088,虹软科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / AI眼镜 / 荣耀概念 / 混合现实 / 华为概念 / 虚拟现实,,,,MACD绿柱缩小_零下,2026-05-29,39.31,30,-25.5
近1月仅周线,SH.600775,南京熊猫,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信终端及配件 / 通信 / 通信设备,,,,MACD绿柱扩大_零上,2026-05-29,10.78,29.75,-25.9
近1月仅周线,SZ.301083,百胜智能,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 安防概念 / 智慧城市,,,,MACD绿柱缩小_零下,2026-05-22,16.87,30,-26.3
近1月仅周线,SH.600893,航发动力,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 国防军工 / 大飞机 / 航母概念 / 无人机,,,,MACD绿柱扩大_零上,2026-05-22,45.81,31.5,-27.1
近1月仅周线,SZ.000981,山子高科,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 减速器,,,,MACD绿柱扩大_零上,2026-05-29,3.59,24.5,-28.1
近1月仅周线,SZ.300940,南极光,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / LED / 光学光电子 / MiniLED / LED概念,,,,MACD绿柱缩小_零下,2026-05-22,20.74,30,-28.7
近1月仅周线,SZ.301208,中亦科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / AI应用,,,,MACD绿柱缩小_零下,2026-05-15,33.13,30,-31
近1月仅周线,SZ.300102,乾照光电,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / LED / 光学光电子 / MicroLED / MiniLED,,,,MACD绿柱扩大_零上,2026-05-29,24.18,24.5,-31.2
近1月仅周线,SZ.300657,弘信电子,PCB/CCL/服务器材料产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / 印制电路板 / PCB,,,,缺口买:普通,2026-05-22,50.25,1.75,-31.2
近1月仅周线,SZ.300032,金龙机电,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装 / OLED / 智能穿戴,,,,MACD绿柱扩大_零上,2026-05-22,4.91,24.5,-31.6
近1月仅周线,SH.600990,四创电子,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 军民融合 / 航母概念,,,,MACD绿柱缩小_零下,2026-05-15,21.22,27.3,-33.9
近1月仅周线,SZ.300699,光威复材,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ,,,,MACD绿柱扩大_零上,2026-05-08,35.53,28,-35.4
近1月仅周线,SZ.000948,南天信息,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 财税数字化 / 数据安全 / 智慧政务 / 数字货币,,,,MACD绿柱缩小_零下,2026-05-15,14.73,30,-37.2
近1月仅周线,SZ.003029,吉大正元,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 数字水印 / 数据安全 / 数字货币,,,,MACD绿柱缩小_零下,2026-05-22,20.93,30,-37.7
近1月仅周线,SH.688080,映翰通,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 其他通信设备 / 通信 / 通信设备 / 物联网,,,,MACD绿柱扩大_零上,2026-05-15,45.05,24.5,-38.5
近1月仅周线,SH.603106,恒银科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / AI应用 / 数字经济 / 虚拟数字人 / 数据安全,,,,MACD绿柱缩小_零下,2026-05-22,8.39,26.7,-38.7
近1月仅周线,SH.600218,全柴动力,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 新型工业化 / 减速器 / 发电机概念 / 工程机械概念,,,,MACD绿柱缩小_零下,2026-05-22,9.08,30,-39.5
近1月仅周线,SH.600416,湘电股份,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 电机Ⅲ / 电机Ⅱ,,,,MACD绿柱缩小_零下,2026-05-22,12.98,29.7,-40.2
近1月仅周线,SH.600560,金自天正,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 新型工业化,,,,MACD绿柱缩小_零下,2026-05-22,14.31,30,-42.9
近1月仅周线,SH.601519,大智慧,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 大数据,,,,MACD绿柱缩小_零下,2026-05-22,10.51,30,-43.4
近1月仅周线,SZ.002987,京北方,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / Web3.0 / 数字货币,,,,MACD绿柱缩小_零下,2026-05-22,12.41,30,-49.7
近1月仅周线,SH.688709,成都华微,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体 / 半导体概念,,,,MACD绿柱扩大_零上,2026-05-15,39.65,29.75,-51.2
近1月仅周线,SZ.003005,竞业达,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数据安全 / 安防概念,,,,MACD绿柱缩小_零下,2026-05-15,17.48,30,-51.3
近1月仅周线,SZ.002123,梦网科技,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信服务 / 通信服务 / 通信应用增值服务 / 通信,,,,MACD绿柱缩小_零下,2026-05-22,9.62,30,-51.9
近1月仅周线,SZ.002045,国光电器,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 品牌消费电子 / 消费电子 / 无线耳机,,,,MACD绿柱缩小_零下,2026-05-15,11.28,30,-53.9
近1月仅周线,SZ.300578,会畅科技,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信服务 / 通信服务 / 通信应用增值服务 / 通信,,,,MACD绿柱扩大_零上,2026-05-29,17.71,22.75,-57.8
近1月仅周线,SH.603088,宁波精达,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工业母机,,,,MACD绿柱扩大_零上,2026-05-29,10.5,22.75,-58.5
近1月仅周线,SZ.002232,启明信息,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / ERP概念 / MLOps概念 / 国资云概念 / 数字孪生,,,,MACD绿柱缩小_零下,2026-05-08,18.2,30,-61.3
近1月仅周线,SH.688522,纳睿雷达,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 军工电子Ⅲ / 军工电子Ⅱ / 军工,,,,MACD绿柱缩小_零下,2026-05-22,33.9,30,-62.9
近1月仅周线,SZ.301270,汉仪股份,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / AI应用 / 数据要素 / 数字水印,,,,MACD绿柱缩小_零下,2026-05-15,32,29.4,-63.7
近1月仅周线,SZ.002467,二六三,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信服务 / 通信服务 / 通信应用增值服务 / 通信 / VPN,,,,MACD绿柱扩大_零上,2026-05-29,5.51,24.5,-65.1
近1月仅周线,SZ.002767,先锋电子,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表,,,,MACD绿柱扩大_零上,2026-05-29,17.42,24.5,-70.3
近1月仅周线,SZ.300101,振芯科技,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 航母概念,,,,MACD绿柱缩小_零下,2026-05-22,19.26,28.5,-71.7
近1月仅周线,SZ.300278,华昌达,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 新型工业化,,,,MACD绿柱缩小_零下,2026-05-29,4.5,30,-73.3
近1月仅周线,SZ.300123,ST亚光,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 船舶制造,,,,缺口买:普通,2026-05-08,4.6,2,-82.3
近1月仅周线,SZ.300248,新开普,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 虚拟数字人 / 元宇宙概念 / 数字货币 / AI智能体,,,,MACD绿柱缩小_零下,2026-05-22,9.83,30,-83.2
